ORG_ID,ORG_NAME,ORG_TYPE,STATUS,ADDRESS_1,ADDRESS_2,ADDRESS_3,STATE,PCODE,GEO_ZONE,GEO_SUBZONE,LATITUDE,LONGITUDE
660359,DOODLAKINE CPA,CPA,OPEN,,LOT 13 STATION STREET,DOODLAKINE WA, WA,6411,Rural,Other Rural,-31.6089712,117.8772247
660383,BUNBURY EAST LPO,LPO,OPEN,BUNBURY FORUM SHOPPING CENTRE,SHOP 38 60 SANDRIDGE ROAD,EAST BUNBURY WA, WA,6230,Rural,Small Rural,-33.337144,115.66042
660391,EATON LPO,LPO,OPEN,,1 PRATT ROAD,EATON WA, WA,6232,Rural,Other Rural,-33.31081,115.69681
660404,EDEN HILL LPO,LPO,OPEN,,UNIT 3 85 WALTER ROAD E,BASSENDEAN WA, WA,6054,Metro,Capital,-31.89520922,115.9442304
660439,ENEABBA LPO,LPO,OPEN,,20 KING STREET,ENEABBA WA, WA,6518,Remote,Other Remote,-29.81845,115.27291
660455,FALCON LPO,LPO,OPEN,MIAMI PLAZA SHOPPING CENTRE,SHOP 16 3 OLIVE ROAD,FALCON WA, WA,6210,Rural,Small Rural,-32.58389,115.66126
660519,GASCOYNE JUNCTION CPA,CPA,OPEN,,4 SCOTT STREET,GASCOYNE JUNCTION WA, WA,6705,Remote,Other Remote,-25.05264,115.2092
660527,GELORUP LPO,LPO,OPEN,,39 BUSSELL HIGHWAY,GELORUP WA, WA,6230,Rural,Other Rural,-33.4045,115.6338
660543,GRASS PATCH CPA,CPA,OPEN,GRASS PATCH STORE,LOT 6 COOLGARDIE-ESPERANCE HIGHWAY,GRASS PATCH WA, WA,6446,Remote,Remote Centre,-33.22614,121.72058
660551,GUILDERTON LPO,LPO,OPEN,,1 MULLINS STREET,GUILDERTON WA, WA,6041,Rural,Other Rural,-31.34549,115.50158
660586,HERNE HILL LPO,LPO,OPEN,,SHOP 2 777 GREAT NORTHERN HIGHWAY,HERNE HILL WA, WA,6056,Metro,Capital,-31.82529,116.01669
660631,HOPETOUN LPO,LPO,OPEN,,24 VEAL STREET,HOPETOUN WA, WA,6348,Remote,Other Remote,-33.95016,120.12641
660658,KARRIDALE LPO,LPO,OPEN,,12425 BUSSELL HIGHWAY,KARRIDALE WA, WA,6288,Rural,Other Rural,-34.24658,115.11302
660666,KENWICK LPO,LPO,OPEN,KENWICK VILLAGE SHOPPING CENTRE,SHOP 5 73 BELMONT ROAD,KENWICK WA, WA,6107,Metro,Capital,-32.03334,115.9821
660703,ALEXANDER HEIGHTS LPO,LPO,OPEN,ALEXANDER HEIGHTS SHOPPING CENTRE,SHOP 33 200 MIRRABOOKA AVENUE,ALEXANDER HEIGHTS WA, WA,6064,Metro,Capital,-31.82997,115.85328
660738,LANCELIN LPO,LPO,OPEN,,UNIT 4 119 GINGIN ROAD,LANCELIN WA, WA,6044,Rural,Other Rural,-31.01619,115.33087
660746,LATHAM CPA,CPA,OPEN,,27 BRITT STREET,LATHAM WA, WA,6616,Remote,Other Remote,-29.75714,116.44402
660754,LEDGE POINT LPO,LPO,OPEN,,13 PRINCE STREET,LEDGE POINT WA, WA,6043,Rural,Other Rural,-31.10944,115.37325
660762,LEEMAN LPO,LPO,OPEN,,71 NAIRN STREET,LEEMAN WA, WA,6514,Remote,Other Remote,-29.94048,114.98046
660789,LOWER KING LPO,LPO,OPEN,,629 LOWER KING ROAD,LOWER KING WA, WA,6330,Rural,Small Rural,-34.9495,117.94343
660818,MANYPEAKS LPO,LPO,OPEN,,LOT 53 SOUTH COAST HIGHWAY,MANYPEAKS WA, WA,6328,Rural,Small Rural,-34.842,118.156
660869,MILING LPO,LPO,OPEN,,18228 GREAT NORTHERN HIGHWAY,MILING WA, WA,6575,Rural,Other Rural,-30.49186,116.36255
660893,MOONYOONOOKA CPA,CPA,OPEN,,753 GERALDTON-MOUNT MAGNET ROAD,MOONYOONOOKA WA, WA,6532,Rural,Small Rural,-28.78197135,114.7225162
660914,MUCHEA LPO,LPO,OPEN,,176 BRAND HIGHWAY,MUCHEA WA, WA,6501,Rural,Other Rural,-31.58069,115.97758
660922,MULLALYUP CPA,CPA,OPEN,,21003 SOUTH WESTERN HIGHWAY,MULLALYUP WA, WA,6252,Rural,Other Rural,-33.74315938,115.9463806
660930,MUNTADGIN CPA,CPA,OPEN,,LOT 1 CROSSLAND STREET,MUNTADGIN WA, WA,6420,Remote,Other Remote,-31.758317,118.559379
660957,NABAWA CPA,CPA,OPEN,NABAWA SHIRE OFFICES,3270 CHAPMAN VALLEY ROAD,NABAWA WA, WA,6532,Remote,Other Remote,-28.49957,114.78944
660981,NEW NORCIA LPO,LPO,OPEN,,11275 GREAT NORTHERN HIGHWAY,NEW NORCIA WA, WA,6509,Rural,Other Rural,-30.96918,116.21604
661108,PICTON LPO,LPO,OPEN,,264 SOUTH WESTERN HIGHWAY,PICTON WA, WA,6229,Rural,Small Rural,-33.35136,115.69256
661116,PINGARING LPO,LPO,OPEN,,LOT 3 LUKE PRICE STREET,PINGARING WA, WA,6357,Remote,Other Remote,-32.74747,118.62729
661124,PITHARA CPA,CPA,OPEN,,23 LEAHY STREET,PITHARA WA, WA,6608,Remote,Other Remote,-30.38916,116.66774
661140,QE11 MED CENTRE NEDLANDS LPO,LPO,OPEN,,2 VERDUN STREET,NEDLANDS WA, WA,6009,Metro,Capital,-31.96729,115.81439
661167,QUINNS ROCKS LPO,LPO,OPEN,QUINNS ROCK SHOPPING CENTRE,SHOP 4 121 QUINNS ROAD,QUINNS ROCKS WA, WA,6030,Metro,Capital,-31.67269,115.70768
661183,REDMOND CPA,CPA,OPEN,,25 REDMOND STREET,REDMOND WA, WA,6327,Rural,Small Rural,-34.88573,117.6911
661204,SANDSTONE CPA,CPA,OPEN,SANDSTONE OUTBACK STORE,17 HACK STREET,SANDSTONE WA, WA,6639,Remote,Other Remote,-27.98772,119.29322
661247,STONEVILLE LPO,LPO,OPEN,,5345 RICHARDSON ROAD,STONEVILLE WA, WA,6081,Metro,Capital,-31.87719,116.16919
661298,TINCURRIN LPO,LPO,OPEN,,29 KEEPING STREET,TINCURRIN WA, WA,6361,Remote,Other Remote,-32.97693,117.77084
661319,TWO ROCKS LPO,LPO,OPEN,TWO ROCKS PLAZA SHOPPING CENTRE,SHOP 7&8 10 ENTERPRISE AVENUE,TWO ROCKS WA, WA,6037,Metro,Capital,-31.49509,115.58408
661335,VARLEY CPA,CPA,OPEN,VARLEY STORE,LOT 53 PITT STREET,VARLEY WA, WA,6355,Remote,Other Remote,-32.79316,119.50699
661343,VASSE LPO,LPO,OPEN,,6022 BUSSELL HIGHWAY,VASSE WA, WA,6280,Rural,Other Rural,-33.68542,115.28322
661386,WATERLOO CPA,CPA,OPEN,WATERLOO ROADHOUSE,14270 SOUTH WESTERN HIGHWAY,WATERLOO WA, WA,6228,Rural,Other Rural,-33.32353,115.76996
661394,WATTLEUP LPO,LPO,OPEN,WATTLEUP SHOPPING CENTRE,SHOP 3 1048 ROCKINGHAM ROAD,WATTLEUP WA, WA,6166,Metro,Capital,-32.17809,115.79409
661423,WITHERS LPO,LPO,OPEN,MINNINUP FORUM SHOPPING CENTRE,SHOP 5 1 ISLAND QUEEN STREET,WITHERS WA, WA,6230,Rural,Small Rural,-33.36296,115.62945
661458,WUBIN LPO,LPO,OPEN,,LOT 5 GREAT NORTHERN HIGHWAY,WUBIN WA, WA,6612,Remote,Other Remote,-30.10722,116.63222
661466,YALLINGUP LPO,LPO,OPEN,,16 YALLINGUP BEACH ROAD,YALLINGUP WA, WA,6282,Rural,Other Rural,-33.64562,115.03222
661474,YELBENI CPA,CPA,OPEN,,LOT 5 KING STREET,YELBENI WA, WA,6487,Remote,Other Remote,-31.1699,117.66244
661482,YERECOIN CPA,CPA,OPEN,,34 MILLING ROAD,YERECOIN WA, WA,6571,Rural,Other Rural,-30.92208,116.39007
661538,SWAN VIEW LPO,LPO,OPEN,,SHOP 6 40-42 MARLBORO ROAD,SWAN VIEW WA, WA,6056,Metro,Capital,-31.88834,116.04663
661546,AUSTRALIND LPO,LPO,OPEN,AUSTRALIND VILLAGE SHOPPING CENTRE,SHOP 18 301 OLD COAST ROAD,AUSTRALIND WA, WA,6233,Rural,Other Rural,-33.27991,115.71461
661706,CHRISTMAS ISLAND LPO,LPO,OPEN,,412 CANBERRA PLACE,CHRISTMAS ISLAND WA, WA,6798,Remote,Other Remote,-10.4742,105.65689
661714,COCOS (KEELING) ISLANDS LPO,LPO,OPEN,,CARE PO,HOME ISLAND COCOS (KEELING) ISLANDS WA, WA,6799,Remote,Other Remote,-12.15415,96.82517
702395,WESTBURY LPO,LPO,OPEN,,40 WILLIAM STREET,WESTBURY TAS,TAS,7303,Rural,Other Rural,-41.52829,146.83235
702475,NEW TOWN LPO,LPO,OPEN,,SHOP 9A 1 RISDON ROAD,NEW TOWN TAS,TAS,7008,Metro,Capital,-42.85959,147.30577
702483,OATLANDS LPO,LPO,OPEN,,61 HIGH STREET,OATLANDS TAS,TAS,7120,Rural,Other Rural,-42.30029,147.37086
702491,WHITEMARK LPO,LPO,OPEN,,7 PATRICK STREET,WHITEMARK TAS,TAS,7255,Remote,Other Remote,-40.12147,148.0162
702547,ROSEBERY LPO,LPO,OPEN,,12 AGNES STREET,ROSEBERY TAS,TAS,7470,Rural,Other Rural,-41.77971,145.53938
702571,ZEEHAN LPO,LPO,OPEN,,114 MAIN STREET,ZEEHAN TAS,TAS,7469,Rural,Other Rural,-41.88261,145.33569
702598,CURRIE LPO,LPO,OPEN,,1 MAIN STREET,CURRIE TAS,TAS,7256,Remote,Other Remote,-39.93092,143.85047
702715,CAMPBELL TOWN LPO,LPO,OPEN,,113 HIGH STREET,CAMPBELL TOWN TAS,TAS,7210,Rural,Other Rural,-41.930074,147.493533
703021,LORINNA CPA,CPA,OPEN,,21 BOTTS ROAD,LORINNA TAS,TAS,7306,Rural,Other Rural,-41.541943,146.14092
703048,SISTERS BEACH CPA,CPA,OPEN,,1-3 BUZ STREET,SISTERS BEACH TAS,TAS,7321,Rural,Small Rural,-40.9195,145.56195
703160,MIENA CPA,CPA,OPEN,CENTRAL HIGHLAND LODGE,7795 HIGHLAND LAKES HIGHWAY,MIENA TAS,TAS,7030,Rural,Other Rural,-41.98358,146.717992
703179,MURDUNNA CPA,CPA,OPEN,,4050 ARTHUR HIGHWAY,MURDUNNA TAS,TAS,7178,Rural,Other Rural,-42.94899,147.86687
703187,PRIMROSE SANDS CPA,CPA,OPEN,,575 PRIMROSE SANDS ROAD,PRIMROSE SANDS TAS,TAS,7173,Metro,Capital,-42.893315,147.671458
703208,SOUTHPORT CPA,CPA,OPEN,,8777 HUON HIGHWAY,SOUTHPORT TAS,TAS,7109,Rural,Other Rural,-43.42283,146.97319
703574,SHEFFIELD LPO,LPO,OPEN,,58 MAIN STREET,SHEFFIELD TAS,TAS,7306,Rural,Other Rural,-41.38229,146.32516
703814,SOMERSET LPO,LPO,OPEN,,35 FALMOUTH STREET,SOMERSET TAS,TAS,7322,Rural,Small Rural,-41.0424,145.83306
703822,QUEENSTOWN LPO,LPO,OPEN,,32 ORR STREET,QUEENSTOWN TAS,TAS,7467,Rural,Other Rural,-42.080246,145.556467
703830,ST MARYS LPO,LPO,OPEN,,36 MAIN STREET,ST MARYS TAS,TAS,7215,Rural,Other Rural,-41.58017,148.18493
704163,GRINDELWALD CPA,CPA,OPEN,GRINDELWALD GENERAL STORE,SHOP 67 7 WALDHORN DRIVE,GRINDELWALD TAS,TAS,7277,Rural,Large Rural,-41.34939,147.00705
704198,GREENS BEACH CPA,CPA,OPEN,,1760 GREENS BEACH ROAD,GREENS BEACH TAS,TAS,7270,Rural,Large Rural,-41.085553,146.744723
704200,WINDERMERE CPA,CPA,OPEN,WINDERMERE CORNER CAFE,2 WINDERMERE ROAD,WINDERMERE TAS,TAS,7252,Rural,Large Rural,-41.31539,147.03615
704219,RACECOURSE CRESCENT CPA,CPA,OPEN,CENTRO PLAZA,SHOP 2 15 RACECOURSE CRESCENT,LAUNCESTON TAS,TAS,7250,Rural,Large Rural,-41.429669,147.14747
704227,RIVERSIDE LPO,LPO,OPEN,,314 WEST TAMAR ROAD,RIVERSIDE TAS,TAS,7250,Rural,Large Rural,-41.41379,147.10115
704251,LATROBE LPO,LPO,OPEN,,111 GILBERT STREET,LATROBE TAS,TAS,7307,Rural,Other Rural,-41.23529,146.41092
704307,YOUNGTOWN CPA,CPA,OPEN,,369 HOBART ROAD,YOUNGTOWN TAS,TAS,7249,Rural,Large Rural,-41.48585,147.16775
704358,PENGUIN LPO,LPO,OPEN,,80 MAIN STREET,PENGUIN TAS,TAS,7316,Rural,Other Rural,-41.11013,146.06941
704403,LINDISFARNE LPO,LPO,OPEN,,34 LINCOLN STREET,LINDISFARNE TAS,TAS,7015,Metro,Capital,-42.84768,147.35272
704446,GRETNA CPA,CPA,OPEN,,3423 LYELL HIGHWAY,GRETNA TAS,TAS,7140,Rural,Other Rural,-42.68154,146.93801
704470,LONGFORD LPO,LPO,OPEN,BROWNS SHOPPING COMPLEX,7A WELLINGTON STREET,LONGFORD TAS,TAS,7301,Rural,Other Rural,-41.588188,147.120254
704796,MOUNT DIRECTION CPA,CPA,OPEN,,2174 EAST TAMAR HIGHWAY,MOUNT DIRECTION TAS,TAS,7252,Rural,Large Rural,-41.26573,147.03288
704809,CAPE DENNISON STATION CPA,CPA,OPEN,CAPE DENNISON STATION,AUSTRALIAN ANTARTIC TERRITORY,ANTARTIC TERRITORY TAS,TAS,7000,Rural,Other Rural,-43.8117,146.8406
704892,CAMBRIDGE CPA,CPA,OPEN,,9 STANTON PLACE,CAMBRIDGE TAS,TAS,7170,Metro,Capital,-42.83265,147.46288
704905,WAVERLY CPA,CPA,OPEN,,91 TASMAN HIGHWAY,WAVERLY TAS,TAS,7250,Rural,Large Rural,-41.43477,147.18489
704921,BEACONSFIELD LPO,LPO,OPEN,,108 WELD STREET,BEACONSFIELD TAS,TAS,7270,Rural,Large Rural,-41.20108,146.81716
705019,PORT ARTHUR LPO,LPO,OPEN,,6962 ARTHUR HIGHWAY,PORT ARTHUR TAS,TAS,7182,Rural,Other Rural,-43.140056,147.850575
705051,FRANKFORD CPA,CPA,OPEN,,1969 FRANKFORD HIGHWAY,FRANKFORD TAS,TAS,7275,Rural,Other Rural,-41.342587,146.774528
710053,PORT SORELL LPO,LPO,OPEN,PORT SORELL SHOPPING CENTRE,SHOP 6 11 POYSTON DRIVE,SHEARWATER TAS,TAS,7307,Rural,Other Rural,-41.16089,146.53995
731014,ALONNAH LPO,LPO,OPEN,,3893 BRUNY ISLAND MAIN ROAD,ALONNAH TAS,TAS,7150,Rural,Other Rural,-43.3216,147.24259
731073,AVOCA LPO,LPO,OPEN,,8 FALMOUTH STREET,AVOCA TAS,TAS,7213,Rural,Other Rural,-41.78208,147.72034
731102,BAGDAD LPO,LPO,OPEN,,41 QUARRYTOWN ROAD,BAGDAD TAS,TAS,7030,Rural,Other Rural,-42.63217,147.22273
731161,HOBART BATHURST ST POST SHOP,RP,OPEN,,93 BATHURST STREET,HOBART TAS,TAS,7000,Metro,Capital,-42.88099,147.32527
731196,BATTERY POINT LPO,LPO,OPEN,,61 HAMPDEN ROAD,BATTERY POINT TAS,TAS,7004,Metro,Capital,-42.889573,147.333259
731348,BELLERIVE LPO,LPO,OPEN,,42 CAMBRIDGE ROAD,BELLERIVE TAS,TAS,7018,Metro,Capital,-42.874723,147.367305
731372,BICHENO LPO,LPO,OPEN,,57A BURGESS STREET,BICHENO TAS,TAS,7215,Rural,Other Rural,-41.875572,148.304191
731401,BLACKMANS BAY LPO,LPO,OPEN,BLACKMANS BAY SHOPPING CENTRE,SHOP 11 5 OPAL DRIVE,BLACKMANS BAY TAS,TAS,7052,Metro,Capital,-42.99849,147.31928
731460,BOAT HARBOUR LPO,LPO,OPEN,,17382 BASS HIGHWAY,BOAT HARBOUR TAS,TAS,7321,Rural,Small Rural,-40.9458,145.63706
731495,BOTHWELL LPO,LPO,OPEN,,3 PATRICK STREET,BOTHWELL TAS,TAS,7030,Rural,Other Rural,-42.38199,147.00557
731524,BRACKNELL LPO,LPO,OPEN,,23 ELIZABETH STREET,BRACKNELL TAS,TAS,7302,Rural,Other Rural,-41.65289,146.93755
731612,BRIDGEWATER LPO,LPO,OPEN,GREENPOINT PLAZA,SHOP 6 26-28 GREEN POINT ROAD,BRIDGEWATER TAS,TAS,7030,Metro,Capital,-42.73855,147.24513
731647,BRIDPORT LPO,LPO,OPEN,,85 MAIN STREET,BRIDPORT TAS,TAS,7262,Rural,Other Rural,-41.00294,147.39385
731671,BRIGHTON LPO,LPO,OPEN,,SHOP 2 172 BRIGHTON ROAD,BRIGHTON TAS,TAS,7030,Metro,Capital,-42.699154,147.25246
731735,BUCKLAND CPA,CPA,OPEN,BUCKLAND ROADHOUSE,6023 HIGH STREET,BUCKLAND TAS,TAS,7190,Rural,Other Rural,-42.607476,147.719496
731751,BURNIE POST SHOP,RP,OPEN,,87-91 WILSON STREET,BURNIE TAS,TAS,7320,Rural,Small Rural,-41.05308703,145.9067138
731794,BURNIE UPPER LPO,LPO,OPEN,,201 MOUNT STREET,UPPER BURNIE TAS,TAS,7320,Rural,Small Rural,-41.0703,145.90106
731858,BUSHY PARK CPA,CPA,OPEN,,525 GORDON RIVER ROAD,BUSHY PARK TAS,TAS,7140,Rural,Other Rural,-42.70609785,146.8918866
732041,CAMPANIA LPO,LPO,OPEN,,96A REEVE STREET,CAMPANIA TAS,TAS,7026,Rural,Other Rural,-42.66172,147.423524
732092,CAPE BARREN ISLAND LPO,LPO,OPEN,,2 THE ESPLANADE,CAPE BARREN ISLAND TAS,TAS,7257,Remote,Other Remote,-40.42737,148.10811
732121,CARRICK LPO,LPO,OPEN,,43 MEANDER VALLEY HIGHWAY,CARRICK TAS,TAS,7291,Rural,Other Rural,-41.53149,147.00935
732236,CHIGWELL LPO,LPO,OPEN,,5 BUCAAN STREET,CHIGWELL TAS,TAS,7011,Metro,Capital,-42.81119,147.24177
732295,CLAREMONT LPO,LPO,OPEN,CLAREMONT SHOPPING CENTRE,SHOP 18-19 35 MAIN ROAD,CLAREMONT TAS,TAS,7011,Metro,Capital,-42.790832,147.255098
732324,COLEBROOK CPA,CPA,OPEN,,34 RICHMOND STREET,COLEBROOK TAS,TAS,7027,Rural,Other Rural,-42.533867,147.364398
732420,CRESSY LPO,LPO,OPEN,,89 MAIN STREET,CRESSY TAS,TAS,7302,Rural,Other Rural,-41.68783,147.0803
732471,CYGNET LPO,LPO,OPEN,,34 MARY STREET,CYGNET TAS,TAS,7112,Rural,Other Rural,-43.1591,147.07528
732500,DELORAINE POST SHOP,RP,OPEN,,10 EMU BAY ROAD,DELORAINE TAS,TAS,7304,Rural,Other Rural,-41.52489,146.65666
732535,DERBY LPO,LPO,OPEN,,59 MAIN STREET,DERBY TAS,TAS,7264,Rural,Other Rural,-41.14758,147.80163
732578,DEVONPORT POST SHOP,RP,OPEN,,88 FORMBY ROAD,DEVONPORT TAS,TAS,7310,Rural,Small Rural,-41.179976,146.362879
732594,DEVONPORT EAST LPO,LPO,OPEN,,16A MURRAY STREET,EAST DEVONPORT TAS,TAS,7310,Rural,Small Rural,-41.18029,146.36955
732615,DEVONPORT WEST LPO,LPO,OPEN,,145 WILLIAM STREET,DEVONPORT TAS,TAS,7310,Rural,Small Rural,-41.17604,146.35102
732631,DON LPO,LPO,OPEN,,6 FORTH ROAD,DON TAS,TAS,7310,Rural,Small Rural,-41.18339,146.32006
732674,DOVER LPO,LPO,OPEN,DOVER SHOPPING CENTRE,SHOP 8 1 STATION ROAD,DOVER TAS,TAS,7117,Rural,Other Rural,-43.311019,147.016448
732690,DUNALLEY LPO,LPO,OPEN,,119 ARTHUR HIGHWAY,DUNALLEY TAS,TAS,7177,Rural,Other Rural,-42.88707,147.812041
732746,WELLINGTON STREET LPO,LPO,OPEN,,SHOP 3 25 WELLINGTON STREET,LAUNCESTON TAS,TAS,7250,Rural,Large Rural,-41.43949414,147.1365561
732770,ELLENDALE LPO,LPO,OPEN,,934 ELLENDALE ROAD,ELLENDALE TAS,TAS,7140,Rural,Other Rural,-42.60873,146.70667
732797,ELWICK LPO,LPO,OPEN,,6 STRADBROKE ROAD,GOODWOOD TAS,TAS,7010,Metro,Capital,-42.82929,147.29157
733028,EVANDALE LPO,LPO,OPEN,,2 HIGH STREET,EVANDALE TAS,TAS,7212,Rural,Other Rural,-41.57109,147.24735
733036,EXETER LPO,LPO,OPEN,,120 MAIN ROAD,EXETER TAS,TAS,7275,Rural,Large Rural,-41.298803,146.952401
733095,FINGAL LPO,LPO,OPEN,,9 TALBOT STREET,FINGAL TAS,TAS,7214,Rural,Other Rural,-41.63833,147.96665
733124,FOREST LPO,LPO,OPEN,,526 MENGHA ROAD,FOREST TAS,TAS,7330,Rural,Other Rural,-40.8572,145.24787
733140,FORTH LPO,LPO,OPEN,,668 MAIN ROAD,FORTH TAS,TAS,7310,Rural,Other Rural,-41.16379,146.22616
733191,FRANKLIN LPO,LPO,OPEN,,3402A MAIN ROAD,FRANKLIN TAS,TAS,7113,Rural,Other Rural,-43.09,147.01028
733220,GEEVESTON LPO,LPO,OPEN,,10 CHURCH STREET,GEEVESTON TAS,TAS,7116,Rural,Other Rural,-43.164,146.92709
733255,GEORGE TOWN POST SHOP,RP,OPEN,,78 MACQUARIE STREET,GEORGE TOWN TAS,TAS,7253,Rural,Other Rural,-41.10669,146.82425
733271,GLADSTONE LPO,LPO,OPEN,,30 CHAFFEY STREET,GLADSTONE TAS,TAS,7264,Rural,Other Rural,-40.95995,148.01004
733319,GLENORCHY POST SHOP,RP,OPEN,,UNIT 2 370 MAIN ROAD,GLENORCHY TAS,TAS,7010,Metro,Capital,-42.83327,147.27556
733351,GLENGARRY LPO,LPO,OPEN,,840 FRANKFORD HIGHWAY,GLENGARRY TAS,TAS,7275,Rural,Other Rural,-41.33119,146.87585
733431,GRASSY HARBOUR CPA,CPA,OPEN,,2876 GRASSY ROAD,GRASSY TAS,TAS,7256,Remote,Other Remote,-40.048088,144.056361
733458,GRAVELLY BEACH LPO,LPO,OPEN,,283 GRAVELLY BEACH ROAD,GRAVELLY BEACH TAS,TAS,7276,Rural,Large Rural,-41.29229,146.97445
733546,GROVE LPO,LPO,OPEN,,1952 HUON HIGHWAY,GROVE TAS,TAS,7109,Rural,Other Rural,-42.9817,147.09678
733597,HADSPEN LPO,LPO,OPEN,SHOPPING COMPLEX,37 WINNIFRED JANE CRESCENT,HADSPEN TAS,TAS,7290,Rural,Large Rural,-41.504229,147.069269
733634,HAGLEY LPO,LPO,OPEN,,9 MEANDER VALLEY ROAD,HAGLEY TAS,TAS,7292,Rural,Other Rural,-41.52589,146.89674
733669,HAMILTON LPO,LPO,OPEN,,10 TARLETON STREET,HAMILTON TAS,TAS,7140,Rural,Other Rural,-42.5607,146.828613
733781,HOBART NORTH POST SHOP,RP,OPEN,,412 ELIZABETH STREET,NORTH HOBART TAS,TAS,7000,Metro,Capital,-42.87219,147.31437
733829,HOBART SOUTH LPO,LPO,OPEN,,361B MACQUARIE STREET,SOUTH HOBART TAS,TAS,7004,Metro,Capital,-42.89259,147.31627
733845,HOBART WEST LPO,LPO,OPEN,,12 HILL STREET,WEST HOBART TAS,TAS,7000,Metro,Capital,-42.88379,147.31497
733861,HOWRAH LPO,LPO,OPEN,,84A HOWRAH ROAD,HOWRAH TAS,TAS,7018,Metro,Capital,-42.88869,147.40597
734012,HUONVILLE POST SHOP,RP,OPEN,,38 MAIN STREET,HUONVILLE TAS,TAS,7109,Rural,Other Rural,-43.03071,147.04888
734063,BEAUTY POINT LPO,LPO,OPEN,,181 CHARLES STREET,BEAUTY POINT TAS,TAS,7270,Rural,Large Rural,-41.14889,146.81835
734098,MOWBRAY HEIGHTS POST SHOP,RP,OPEN,,UNIT 2 262 INVERMAY ROAD,MOWBRAY HEIGHTS TAS,TAS,7248,Rural,Large Rural,-41.414395,147.133204
734100,INVERMAY LPO,LPO,OPEN,,52 INVERMAY ROAD,INVERMAY TAS,TAS,7248,Rural,Large Rural,-41.41937,147.13503
734127,IRISHTOWN LPO,LPO,OPEN,,606 IRISHTOWN ROAD,IRISHTOWN TAS,TAS,7330,Rural,Other Rural,-40.91011,145.14537
734186,KEMPTON LPO,LPO,OPEN,,99 MAIN STREET,KEMPTON TAS,TAS,7030,Rural,Other Rural,-42.53049,147.20027
734215,KETTERING LPO,LPO,OPEN,,2938 CHANNEL HIGHWAY,KETTERING TAS,TAS,7155,Rural,Other Rural,-43.12374039,147.2451898
734282,KINGSTON POST SHOP,RP,OPEN,CHANNEL COURT SHOPPING CENTRE,SHOP 80 29 CHANNEL HIGHWAY,KINGSTON TAS,TAS,7050,Metro,Capital,-42.97566,147.310444
734311,LADY BARRON LPO,LPO,OPEN,,11 HENWOOD STREET,LADY BARRON TAS,TAS,7255,Remote,Other Remote,-40.208721,148.243484
734389,LAUDERDALE LPO,LPO,OPEN,,SHOP 3 10 BANGALEE STREET,LAUDERDALE TAS,TAS,7021,Metro,Capital,-42.91129,147.49247
734397,KINGS MEADOWS POST SHOP,RP,OPEN,,102 HOBART ROAD,KINGS MEADOWS TAS,TAS,7249,Rural,Large Rural,-41.46739,147.15875
734450,LEBRINA LPO,LPO,OPEN,,899 GOLCONDA ROAD,LEBRINA TAS,TAS,7254,Rural,Other Rural,-41.17874,147.22476
734506,LEGANA LPO,LPO,OPEN,,SHOP 10 8 LEGANA GROVE,LEGANA TAS,TAS,7277,Rural,Large Rural,-41.36699,147.04545
734557,LENAH VALLEY LPO,LPO,OPEN,,108-110 AUGUSTA ROAD,LENAH VALLEY TAS,TAS,7008,Metro,Capital,-42.86604383,147.2965038
734581,LILYDALE LPO,LPO,OPEN,,1975 MAIN ROAD,LILYDALE TAS,TAS,7268,Rural,Other Rural,-41.24978,147.21714
734813,MARGATE LPO,LPO,OPEN,,1697 CHANNEL HIGHWAY,MARGATE TAS,TAS,7054,Metro,Capital,-43.02489,147.26058
734848,MARRAWAH LPO,LPO,OPEN,,800 COMEBACK ROAD,MARRAWAH TAS,TAS,7330,Rural,Other Rural,-40.91971,144.70808
735015,MATHINNA LPO,LPO,OPEN,,81 HIGH STREET,MATHINNA TAS,TAS,7214,Rural,Other Rural,-41.47088,147.89033
735066,MAYDENA LPO,LPO,OPEN,,11 MAYNE STREET,MAYDENA TAS,TAS,7140,Rural,Other Rural,-42.7561,146.62428
735103,MEANDER LPO,LPO,OPEN,,75 MAIN ROAD,MEANDER TAS,TAS,7304,Rural,Other Rural,-41.654079,146.607884
735218,MOLE CREEK LPO,LPO,OPEN,,88 PIONEER DRIVE,MOLE CREEK TAS,TAS,7304,Rural,Other Rural,-41.5559,146.40126
735250,MONTELLO LPO,LPO,OPEN,,17 JOYCE STREET,MONTELLO TAS,TAS,7320,Rural,Small Rural,-41.0624,145.89706
735306,MOONAH POST SHOP,RP,OPEN,,66 MAIN ROAD,MOONAH TAS,TAS,7009,Metro,Capital,-42.84769,147.29557
735509,NEWNHAM LPO,LPO,OPEN,,SHOP 1 75 GEORGE TOWN ROAD,NEWNHAM TAS,TAS,7248,Rural,Large Rural,-41.38905,147.12666
735533,NEW NORFOLK POST SHOP,RP,OPEN,,34-36 HIGH STREET,NEW NORFOLK TAS,TAS,7140,Metro,Capital,-42.78053,147.06327
735568,NEWSTEAD LPO,LPO,OPEN,,SHOP 2 5 DAVID STREET,NEWSTEAD TAS,TAS,7250,Rural,Large Rural,-41.44209,147.16025
735701,NUBEENA LPO,LPO,OPEN,,13 CLARKE STREET,NUBEENA TAS,TAS,7184,Rural,Other Rural,-43.09899,147.74277
